"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_names","TF","sex"
1.0253617155084e-12,0.314064446618636,0.298,0.105,1.62868454891355e-08,"Echdc3",NA,NA
1.10959625842939e-12,0.446802463899077,0.699,0.488,1.76248269688925e-08,"Zdhhc20",NA,NA
1.31255929506579e-12,0.347138853932421,0.971,0.899,2.0848691842825e-08,"Rere",NA,NA
1.31656537057459e-12,0.415452073309485,0.375,0.172,2.09123243462068e-08,"Retreg1",NA,NA
1.5326069685119e-12,0.266515748491532,0.217,0.055,2.4343929087843e-08,"Dysf",NA,NA
1.53816886773415e-12,0.493870369359165,0.471,0.246,2.44322742950892e-08,"Ccdc174",NA,NA
1.59961035219248e-12,0.323700388360391,0.397,0.176,2.54082108342253e-08,"Shb",NA,NA
1.6739418934539e-12,0.35628653302865,0.199,0.046,2.65888930356218e-08,"Sulf1",NA,NA
2.04940849922355e-12,0.456212598962109,0.493,0.275,3.25528046016668e-08,"Cdkl5",NA,"Cdkl5"
2.49805046858871e-12,0.442604709897123,0.603,0.389,3.96790336430631e-08,"Desi2",NA,NA
2.60255458851003e-12,0.37595995208307,0.438,0.217,4.13389770838934e-08,"Lrrk2",NA,NA
3.14151443994599e-12,0.432503074822234,0.471,0.235,4.98998153641021e-08,"Efna5",NA,NA
3.21299218949589e-12,0.413361152290003,0.816,0.602,5.10351679379527e-08,"Dip2c",NA,NA
3.49503568815067e-12,0.28180364961102,0.32,0.119,5.55151468705853e-08,"Lmo4",NA,NA
3.724718319756e-12,0.366923964010906,0.533,0.301,5.91634257910042e-08,"Smad2","Smad2",NA
3.77780518590932e-12,0.438748693220623,0.739,0.525,6.00066575729837e-08,"Slc38a9",NA,NA
4.31217499430714e-12,0.394025601458889,0.191,0.044,6.84945876095747e-08,"Cdh6",NA,NA
4.97287369589271e-12,0.338485246664407,0.463,0.237,7.89891257855599e-08,"Reep5",NA,NA
5.25796828324966e-12,0.358674896992746,0.544,0.31,8.35175682111377e-08,"Atl3",NA,NA
5.4928914524556e-12,0.426964891280804,0.544,0.321,8.72490878308047e-08,"Arhgap10",NA,NA
5.62097707707415e-12,0.322827891351352,0.386,0.171,8.92835998922457e-08,"Ephx1",NA,NA
5.70887570505949e-12,0.308062586518295,0.294,0.106,9.0679781699165e-08,"Rapgef4os1",NA,NA
5.80793161134461e-12,0.425159432752168,0.945,0.828,9.22531857145978e-08,"Pakap.1",NA,NA
7.43742806899301e-12,0.321546345370456,0.401,0.182,1.18136107447885e-07,"Iqck",NA,NA
7.52528881303703e-12,0.257510052802043,0.243,0.073,1.1953168750628e-07,"Heca",NA,NA
8.0559787645947e-12,0.250060459787237,0.232,0.066,1.27961166696822e-07,"Net1",NA,NA
8.58492634714153e-12,0.261831658752137,0.312,0.117,1.36362970097996e-07,"Snrpg",NA,NA
9.64285125806932e-12,0.260760105608458,0.224,0.062,1.53167049383173e-07,"Itga1",NA,NA
1.04725799996694e-11,0.38019327473376,0.982,0.95,1.66346460714749e-07,"Cyp11b1",NA,NA
1.09523622337795e-11,0.335711862080884,0.441,0.215,1.73967321721354e-07,"9630028H03Rik",NA,NA
1.2160738953857e-11,0.422513763495972,0.46,0.244,1.93161177543064e-07,"Snap91",NA,NA
1.23424269594233e-11,0.364821837572536,0.585,0.347,1.96047109823479e-07,"Cdv3",NA,NA
1.65751990479527e-11,0.363566138946144,0.408,0.196,2.63280461677681e-07,"Mdfic",NA,NA
1.78522140239822e-11,0.363591333651883,0.562,0.343,2.83564567556933e-07,"Hspe1",NA,NA
1.78649259236822e-11,0.387674508626354,0.585,0.358,2.83766483371768e-07,"Abhd6",NA,NA
1.8555324795098e-11,0.375443853653425,0.673,0.44,2.94732779045336e-07,"Pcx",NA,NA
1.90885170121551e-11,0.278788971871105,0.309,0.119,3.03202004221072e-07,"Insyn2a",NA,NA
2.70102327091151e-11,0.381919384241434,0.658,0.439,4.29030536351585e-07,"Trio",NA,NA
2.99925829030691e-11,0.376371208580559,0.397,0.193,4.7640218683235e-07,"Ypel2",NA,NA
3.7929462817565e-11,0.311512762245967,0.228,0.068,6.02471587394202e-07,"Ccdc85a",NA,NA
4.35771707847453e-11,0.397002923521056,0.614,0.398,6.92179780744895e-07,"Asap1",NA,NA
4.407576783605e-11,0.255156272343832,0.261,0.09,7.00099496307818e-07,"Shmt1",NA,NA
4.61659110723135e-11,0.39891491582534,1,0.994,7.33299331472627e-07,"Akr1cl",NA,NA
5.37961384029959e-11,0.401679201492401,0.445,0.233,8.54497862393187e-07,"Wnt4",NA,NA
5.83784363471738e-11,0.362369309298103,0.684,0.488,9.27283082938508e-07,"Akap9",NA,NA
6.00284351339345e-11,0.250577091857535,0.199,0.053,9.53491663667416e-07,"Gm3587",NA,NA
7.04586287001545e-11,0.38841215531728,0.798,0.651,1.11916485827325e-06,"Prrc2c",NA,NA
7.08172111693683e-11,0.315882971748906,0.706,0.455,1.12486058221425e-06,"Dock7",NA,NA
