"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_names","TF","sex"
3.67963342188751e-08,-0.272440266012161,0.055,0.2,0.000584472972732612,"Ppp1r15a",NA,NA
3.95364604468495e-08,-0.470776420369087,0.482,0.628,0.000627997137737758,"Jmy",NA,NA
4.17265110902779e-08,-0.309356848454219,0.154,0.33,0.000662783902157974,"Skil",NA,NA
4.24524786675813e-08,-0.424578461731674,0.327,0.499,0.000674315171155861,"Lamb1",NA,NA
4.79828227356865e-08,-0.352707010738185,0.375,0.554,0.000762159156333644,"Appl1",NA,NA
6.02257021922332e-08,-0.431131643205592,0.162,0.332,0.000956625053621432,"Haus4",NA,NA
6.03791981303272e-08,-0.25800217610885,0.107,0.27,0.000959063183102118,"Zxdc","Zxdc",NA
6.43281571883465e-08,-0.369596258483041,0.228,0.411,0.0010217884487797,"Ammecr1",NA,"Ammecr1"
6.45477881458129e-08,-0.341843121768983,0.382,0.549,0.00102527706690809,"Dop1a",NA,NA
6.61625070391233e-08,-0.411647127502847,0.5,0.642,0.00105092526180944,"Bcar3",NA,NA
7.36303775014508e-08,-0.333965959800952,0.426,0.607,0.00116954491623304,"Ncoa1",NA,NA
7.60624129032319e-08,-0.375387031377478,0.779,0.817,0.00120817536655493,"Ndfip1",NA,NA
8.5526010700322e-08,-0.309021412544889,0.283,0.464,0.00135849515396392,"Gm53",NA,NA
9.87841467298988e-08,-0.422411648817137,0.529,0.657,0.00156908738665771,"Supt3",NA,NA
1.05836559522117e-07,-0.300628459365749,0.188,0.358,0.00168110791144931,"Mthfr",NA,NA
1.06899955524773e-07,-0.338742945792376,0.279,0.479,0.0016979988935555,"Ell2",NA,NA
1.37077275020867e-07,-0.329050073216058,0.39,0.56,0.00217733543643145,"Myo18a",NA,NA
1.42327035888087e-07,-0.335957257620043,0.221,0.394,0.00226072263804637,"Arpc3",NA,NA
1.49341473824023e-07,-0.336602614392553,0.632,0.756,0.00237213997022078,"Slc38a2",NA,NA
1.50233215544522e-07,-0.295273053462624,0.11,0.264,0.00238630439570919,"Siah2",NA,NA
1.5759184949186e-07,-0.505497325256376,0.456,0.609,0.0025031889373287,"Prkar2b",NA,NA
1.99074787078031e-07,-0.254891829059084,0.11,0.266,0.00316210391794745,"Gnb4",NA,NA
2.2376643777521e-07,-0.276066449652114,0.11,0.264,0.00355430609762144,"Zfp251","Zfp251",NA
2.50870983605652e-07,-0.259572270349145,0.088,0.233,0.00398483470359218,"Arhgef28",NA,NA
2.5932468379769e-07,-0.361052115305104,0.239,0.407,0.00411911327744251,"Cep78",NA,NA
2.74526169551917e-07,-0.556777830200069,0.768,0.831,0.00436057367716265,"Plcl2",NA,NA
2.87156592237803e-07,-0.287865563841952,0.165,0.332,0.00456119531110526,"Marc2",NA,NA
3.5000004383712e-07,-0.372859556678257,0.243,0.413,0.00555940069630881,"C430049B03Rik",NA,"C430049B03Rik"
4.22065460108084e-07,-0.284874497530628,0.188,0.35,0.00670408776835681,"Cerk",NA,NA
4.49193036854936e-07,-0.253690174845836,0.114,0.264,0.0071349821974038,"Plxdc1",NA,NA
5.12983199039964e-07,-0.253220853097752,0.051,0.176,0.00814822513355079,"Ccdc192",NA,NA
5.66415349891945e-07,-0.389667844364811,0.662,0.741,0.00899694141768365,"Osbpl9",NA,NA
6.76124039688084e-07,-0.334034242919554,0.408,0.561,0.0107395542464055,"Sec14l1",NA,NA
6.88052100929074e-07,-0.306397225176681,0.276,0.439,0.0109290195711574,"Ywhaq",NA,NA
8.01834273560447e-07,-0.409707161268742,0.676,0.736,0.0127363356012341,"Hacd3",NA,NA
8.11197596057369e-07,-0.310289733246158,0.54,0.67,0.0128850626157752,"Srsf10",NA,NA
9.02975498114974e-07,-0.32335969328523,0.239,0.402,0.0143428628120582,"Svil",NA,NA
9.07051871546804e-07,-0.301342682781134,0.43,0.615,0.0144076119276494,"Chp1",NA,NA
9.51802336842952e-07,-0.386541743378091,0.607,0.701,0.0151184283184134,"Trpm7",NA,NA
1.0761915437408e-06,-0.259794888732054,0.926,0.952,0.0170942264807788,"Wwox",NA,NA
1.2163208517388e-06,-0.30311131350396,0.221,0.376,0.0193200404090191,"Slc25a13",NA,NA
1.23860342208641e-06,-0.28517459539399,0.257,0.417,0.0196739767564206,"Igdcc4",NA,NA
1.25888219409896e-06,-0.309628346439694,0.092,0.228,0.0199960847710678,"Hes1","Hes1",NA
1.34818535778779e-06,-0.387296939902064,0.379,0.521,0.0214145762231012,"Akr1b10",NA,NA
1.46660985244202e-06,-0.345273725006358,0.54,0.657,0.0232956308961891,"Gata6","Gata6",NA
1.46859243741992e-06,-0.299055975276515,0.857,0.862,0.0233271222759779,"Marf1",NA,NA
1.59600875961094e-06,-0.322407630934948,0.787,0.886,0.0253510031376601,"Esrrg","Esrrg",NA
1.71671593797991e-06,-0.328759569484298,0.29,0.44,0.0272683159588728,"Ptgis",NA,NA
1.83591617101851e-06,-0.3107086783743,0.364,0.539,0.029161692460458,"Homer1",NA,NA
1.84703915144455e-06,-0.281427242981732,0.268,0.429,0.0293383698815453,"Pim3",NA,NA
1.99718676400884e-06,-0.261525748824414,0.132,0.279,0.0317233145595164,"Plcb4",NA,NA
2.74836360587742e-06,-0.2793857893499,0.085,0.215,0.043655007515757,"Zdbf2",NA,NA
3.02926044695217e-06,-0.273560216167578,0.099,0.239,0.0481167729393882,"Gm7247",NA,NA
3.09450567957032e-06,-0.339550911499674,0.412,0.556,0.0491531282142949,"Serinc3",NA,NA
