"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_names","TF","sex"
4.30120773125477e-09,0.164744762336632,0.107,0.031,6.83203836032507e-05,"Thsd7a",NA,NA
4.38522943026245e-09,0.281881509507784,0.528,0.397,6.96549842702888e-05,"Lcorl","Lcorl",NA
4.4400643243391e-09,0.242252605014983,0.891,0.818,7.05259817278023e-05,"Rerg",NA,NA
4.6125319000533e-09,-0.20171596318334,0.17,0.303,7.32654567004466e-05,"Serinc5",NA,NA
4.68241463221508e-09,0.162983486631896,0.186,0.083,7.43754740181044e-05,"Tmem150c",NA,NA
5.06795433233042e-09,-0.199606833601914,0.089,0.199,8.04993866147365e-05,"Slc16a2",NA,"Slc16a2"
5.11871268349613e-09,-0.198304524173781,0.092,0.206,8.13056322646525e-05,"Hhex","Hhex",NA
5.12627955634852e-09,0.256086978929724,0.363,0.23,8.14258244730399e-05,"4930511M06Rik",NA,NA
5.33633661849244e-09,0.154793527852251,0.213,0.102,8.47623708481339e-05,"Apoe",NA,NA
5.44656910720374e-09,0.217508088620918,0.457,0.312,8.65133036988242e-05,"Smad2","Smad2",NA
5.542793382471e-09,0.237020840951894,0.609,0.447,8.80417300871694e-05,"Sptbn1",NA,NA
5.59465956618728e-09,0.187835161011552,0.259,0.14,8.88655725493187e-05,"Inf2",NA,NA
6.03907983364937e-09,0.162260467908339,0.193,0.089,9.59247440776866e-05,"Snhg9",NA,NA
6.06527323151805e-09,-0.290850984876502,0.256,0.39,9.63408000094327e-05,"Grb14",NA,NA
6.11589102442177e-09,0.236496676016872,0.596,0.441,9.71448130319154e-05,"Spata13",NA,NA
6.12829121865312e-09,-0.210647662566917,0.054,0.151,9.73417777170862e-05,"Plxdc2",NA,NA
6.13228378512932e-09,-0.399989907499566,0.257,0.39,9.74051956429942e-05,"Mrap",NA,NA
6.21844067302779e-09,0.252412353846988,0.578,0.445,9.87737116503734e-05,"Wwc1",NA,NA
6.21871964566828e-09,0.166655069095014,0.234,0.119,9.8778142851795e-05,"Dpy19l1",NA,NA
6.29194227435986e-09,-0.13404463338689,0.045,0.137,9.9941211085932e-05,"Sgk3",NA,NA
6.2969612113494e-09,0.142047154588004,0.15,0.059,0.000100020931881074,"Col18a1",NA,NA
6.34477117762832e-09,0.133154931943208,0.157,0.062,0.000100780345385448,"Sinhcaf",NA,NA
6.61680212933142e-09,0.247677781281054,0.419,0.285,0.0001051012850223,"Pip4k2a",NA,NA
6.66057680545039e-09,-0.147233421702911,0.056,0.153,0.000105796601977774,"Abca5",NA,NA
6.71500758874195e-09,-0.13116340465806,0.026,0.107,0.000106661180539577,"Adcy7",NA,NA
6.72007025726118e-09,-0.145894283862404,0.05,0.144,0.000106741595966337,"Gm31333",NA,NA
7.15123820054989e-09,-0.224373361102712,0.182,0.311,0.000113590267577534,"Ostf1",NA,NA
7.16045274023432e-09,0.358239962505894,0.505,0.387,0.000113736631325882,"Nos1ap",NA,NA
7.31173938640631e-09,0.24127475842483,0.828,0.728,0.000116139668413678,"Ppp1r12a",NA,NA
7.42183052891426e-09,-0.180592565888704,0.081,0.187,0.000117888356121274,"Zfp423","Zfp423",NA
7.70079282827511e-09,0.215328858653534,0.21,0.104,0.000122319393284322,"Gm47101",NA,NA
7.70420082607773e-09,0.244050819829658,0.612,0.487,0.000122373525921419,"Akap9",NA,NA
7.76772714814428e-09,0.255105116674607,0.663,0.544,0.000123382578021124,"Mpdz",NA,NA
7.83033823896661e-09,0.245486316272208,0.559,0.428,0.000124377092587746,"Zfp445","Zfp445",NA
8.10985053173816e-09,0.241202502329654,0.627,0.492,0.000128816865846129,"Stk3",NA,NA
8.19369330267137e-09,-0.202235422750716,0.096,0.207,0.000130148624419632,"Slc7a5",NA,NA
8.75197462149012e-09,0.228598165434996,0.361,0.225,0.000139016364887749,"Farp1",NA,NA
8.77346289775923e-09,0.187130495232467,0.2,0.095,0.000139357684668008,"Pag1",NA,NA
8.92194499227266e-09,0.188378114413412,0.175,0.078,0.000141716174257259,"Sirpa",NA,NA
9.06894056699846e-09,0.129053518532788,0.153,0.061,0.000144051051966204,"Antxr1",NA,NA
9.28725463163867e-09,-0.199053395883485,0.058,0.153,0.000147518752568949,"Hspa1b",NA,NA
9.50554279682794e-09,0.2329236724489,0.652,0.517,0.000150986041784815,"Atp6v0b",NA,NA
1.01898791558503e-08,0.142825751643145,0.14,0.053,0.000161856040511526,"Jazf1","Jazf1",NA
1.07033374035945e-08,0.251567478487784,0.566,0.423,0.000170011811318695,"Ppp2r3a",NA,NA
1.0880381563806e-08,-0.314688332499893,0.497,0.6,0.000172823980759495,"Hspa4",NA,NA
1.09245867839659e-08,0.312714205002831,0.55,0.438,0.000173526136476514,"Comt",NA,NA
1.13160872499932e-08,-0.275649125292517,0.823,0.893,0.000179744729878892,"Esrrg","Esrrg",NA
1.16611849937836e-08,0.155050846729425,0.193,0.09,0.000185226262441258,"B530045E10Rik",NA,NA
1.30945482472258e-08,-0.186443450707125,0.056,0.15,0.000207993804358934,"Snhg15",NA,NA
1.31752857944326e-08,0.181223671639325,0.474,0.32,0.000209276239558768,"Crebzf","Crebzf",NA
1.34234867816377e-08,-0.278199188768074,0.526,0.645,0.000213218664039532,"Bcar3",NA,NA
1.3686884109732e-08,-0.290263708123292,0.424,0.55,0.000217402467198983,"Osbpl3",NA,NA
1.39168006155627e-08,0.20427044290701,0.281,0.157,0.000221054460977598,"Lrrc49",NA,NA
1.42088657291215e-08,-0.30231989300167,0.517,0.619,0.000225693623241367,"Gata6","Gata6",NA
1.42371515541173e-08,0.230795873954771,0.795,0.682,0.000226142915285599,"Exoc6b",NA,NA
1.52766523680678e-08,-0.333218673534742,0.683,0.731,0.00024265434621439,"Hacd3",NA,NA
1.57855302495367e-08,0.234453734148037,0.731,0.608,0.000250737362483641,"Pabpn1",NA,NA
1.62891590297244e-08,0.201545137265629,0.234,0.121,0.000258737002028142,"Ntn4",NA,NA
1.65350474027765e-08,0.208740051204892,0.361,0.23,0.000262642692945703,"Lrrk2",NA,NA
1.65553234431712e-08,0.227610762042206,0.589,0.447,0.000262964757571332,"Polk",NA,NA
1.70907712729743e-08,-0.2018293157696,0.201,0.331,0.000271469810899924,"Zcchc9",NA,NA
1.71947552938201e-08,0.175279762911038,0.18,0.082,0.000273121493087039,"St6galnac3",NA,NA
